hex,flight,registration,aircraft,departure_time,departure_lat,departure_lon,departure_iata,departure_name,arrival_time,arrival_lat,arrival_lon,arrival_name,arrival_iata,airline,likely_departure_destination,likely_arrival_destination
acb2ba,TYSON47 ,N917XA,B738,00:06.8,32.734612,-117.186256,SAN,San Diego International Airport,00:03.1,31.804129,-106.395706,El Paso International Airport,ELP,Eastern Air Express,Otay Mesa Detention Center,El Paso Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:06.8,32.734612,-117.186256,SAN,San Diego International Airport,00:03.1,31.804129,-106.395706,El Paso International Airport,ELP,Eastern Air Express,Otay Mesa Detention Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,PhoenixMesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,PhoenixMesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,PhoenixMesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,PhoenixMesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,Phoenix-Mesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,Phoenix-Mesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
a2c129,TYSON46 ,N277GX,A321,00:02.5,26.265244,-97.658562,HRL,Valley International Airport,30:02.7,31.800922,-106.388817,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c129,TYSON46 ,N277GX,A321,00:02.5,26.265244,-97.658562,HRL,Valley International Airport,30:02.7,31.800922,-106.388817,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c4e0,TYSON46 ,N278GX,A320,00:02.6,31.372742,-92.588844,AEX,Alexandria International Airport,00:02.1,31.842545,-106.342606,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a2c4e0,TYSON46 ,N278GX,A320,00:02.6,31.372742,-92.588844,AEX,Alexandria International Airport,00:02.1,31.842545,-106.342606,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
ad7274,TYSON41 ,N966AD,A321,30:03.4,31.374533,-92.590302,AEX,Alexandria International Airport,30:02.7,31.812403,-106.157188,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
ad7274,TYSON41 ,N966AD,A321,30:03.4,31.374533,-92.590302,AEX,Alexandria International Airport,30:02.7,31.812403,-106.157188,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,33.305294,-111.662209,AZA,PhoenixMesa Gateway Airport,30:02.9,31.796848,-106.386696,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,33.305294,-111.662209,AZA,PhoenixMesa Gateway Airport,30:02.9,31.796848,-106.386696,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
a8d231,,N668CP,B737,00:02.3,29.534019,-98.478928,SAT,San Antonio International Airport,30:02.4,31.797064,-106.386795,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a8d231,,N668CP,B737,00:02.3,29.534019,-98.478928,SAT,San Antonio International Airport,30:02.4,31.797064,-106.386795,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a2c129,TYSON46 ,N277GX,A321,30:02.4,26.259932,-97.692963,HRL,Valley International Airport,30:02.5,31.799915,-106.384201,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c129,TYSON46 ,N277GX,A321,30:02.4,26.259932,-97.692963,HRL,Valley International Airport,30:02.5,31.799915,-106.384201,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c129,TYSON45 ,N277GX,A321,00:02.2,26.26049,-97.693497,HRL,Valley International Airport,00:01.9,31.76478,-106.077774,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c129,TYSON45 ,N277GX,A321,00:02.2,26.26049,-97.693497,HRL,Valley International Airport,00:01.9,31.76478,-106.077774,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,,N291GX,A320,30:02.7,26.258348,-97.69117,HRL,Valley International Airport,30:02.9,31.799938,-106.38063,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,,N291GX,A320,30:02.7,26.258348,-97.69117,HRL,Valley International Airport,30:02.9,31.799938,-106.38063,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,33.305294,-111.662209,AZA,Phoenix-Mesa Gateway Airport,30:02.9,31.796848,-106.386696,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,33.305294,-111.662209,AZA,Phoenix-Mesa Gateway Airport,30:02.9,31.796848,-106.386696,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
a2f016,TYSON42 ,N289GX,A320,00:02.4,26.267845,-97.658211,HRL,Valley International Airport,00:02.7,31.798031,-106.373528,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f016,TYSON42 ,N289GX,A320,00:02.4,26.267845,-97.658211,HRL,Valley International Airport,00:02.7,31.798031,-106.373528,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a8d231,TYSON52 ,N668CP,B737,30:02.0,31.288376,-92.741631,AEX,Alexandria International Airport,30:02.0,31.801394,-106.375755,El Paso International Airport,ELP,Eastern Air Express,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a8d231,TYSON52 ,N668CP,B737,30:02.0,31.288376,-92.741631,AEX,Alexandria International Airport,30:02.0,31.801394,-106.375755,El Paso International Airport,ELP,Eastern Air Express,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a2f016,,N289GX,A320,00:01.9,41.259338,-80.674393,YNG,Youngstown,00:03.3,31.793999,-106.38446,El Paso International Airport,ELP,Global X Airlines,Northeast Ohio Correctional Center,El Paso Service Processing Center
a2f016,,N289GX,A320,00:01.9,41.259338,-80.674393,YNG,Youngstown,00:03.3,31.793999,-106.38446,El Paso International Airport,ELP,Global X Airlines,Northeast Ohio Correctional Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.8,29.533619,-98.478859,SAT,San Antonio International Airport,30:01.9,31.79682,-106.386513,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a8b479,TYSON51 ,N660CP,B737,00:02.8,29.533619,-98.478859,SAT,San Antonio International Airport,30:01.9,31.79682,-106.386513,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a8b479,TYSON52 ,N660CP,B737,00:02.7,39.83894,-104.664078,DEN,Denver International Airport,30:01.9,31.974884,-106.43071,El Paso International Airport,ELP,Eastern Air Express,Denver Contract Detention Facility (Aurora),El Paso Service Processing Center
a8b479,TYSON52 ,N660CP,B737,00:02.7,39.83894,-104.664078,DEN,Denver International Airport,30:01.9,31.974884,-106.43071,El Paso International Airport,ELP,Eastern Air Express,Denver Contract Detention Facility (Aurora),El Paso Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:02.2,33.306404,-111.663513,AZA,PhoenixMesa Gateway Airport,00:02.8,31.800951,-106.388786,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:02.2,33.306404,-111.663513,AZA,PhoenixMesa Gateway Airport,00:02.8,31.800951,-106.388786,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
a2c4e0,TYSON46 ,N278GX,A320,30:02.2,26.219967,-97.643921,HRL,Valley International Airport,30:02.3,31.799927,-106.379745,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c4e0,TYSON46 ,N278GX,A320,30:02.2,26.219967,-97.643921,HRL,Valley International Airport,30:02.3,31.799927,-106.379745,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:02.2,33.306404,-111.663513,AZA,Phoenix-Mesa Gateway Airport,00:02.8,31.800951,-106.388786,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:02.2,33.306404,-111.663513,AZA,Phoenix-Mesa Gateway Airport,00:02.8,31.800951,-106.388786,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
acb2ba,TYSON53 ,N917XA,B738,00:02.5,32.857815,-96.856026,DAL,Dallas Love Field,30:03.2,31.826019,-106.365837,El Paso International Airport,ELP,Eastern Air Express,Dallas Love Field,El Paso Service Processing Center
acb2ba,TYSON53 ,N917XA,B738,00:02.5,32.857815,-96.856026,DAL,Dallas Love Field,30:03.2,31.826019,-106.365837,El Paso International Airport,ELP,Eastern Air Express,Dallas Love Field,El Paso Service Processing Center
a2f9dd,TYSON45 ,N291GX,A320,00:02.7,26.253616,-97.685867,HRL,Valley International Airport,00:02.2,31.799297,-106.377563,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,TYSON45 ,N291GX,A320,00:02.7,26.253616,-97.685867,HRL,Valley International Airport,00:02.2,31.799297,-106.377563,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a83f98,TYSON49 ,N630VA,A320,00:02.0,41.257336,-80.671707,YNG,Youngstown,30:02.7,31.799938,-106.380951,El Paso International Airport,ELP,Global X Airlines,Northeast Ohio Correctional Center,El Paso Service Processing Center
a83f98,TYSON49 ,N630VA,A320,00:02.0,41.257336,-80.671707,YNG,Youngstown,30:02.7,31.799938,-106.380951,El Paso International Airport,ELP,Global X Airlines,Northeast Ohio Correctional Center,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:03.7,26.260941,-97.693901,HRL,Valley International Airport,00:02.3,31.796539,-106.380096,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:03.7,26.260941,-97.693901,HRL,Valley International Airport,00:02.3,31.796539,-106.380096,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
acb2ba,TYSON51 ,N917XA,B738,30:02.0,26.283487,-97.658157,HRL,Valley International Airport,30:02.2,31.797926,-106.374054,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
acb2ba,TYSON51 ,N917XA,B738,30:02.0,26.283487,-97.658157,HRL,Valley International Airport,30:02.2,31.797926,-106.374054,El Paso International Airport,ELP,Eastern Air Express,El Valle Detention Facility,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,PhoenixMesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,PhoenixMesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,Phoenix-Mesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
ad563d,BBQ9800 ,N959BP,B737,00:03.0,33.30352,-111.66143,AZA,Phoenix-Mesa Gateway Airport,30:02.8,31.986282,-106.41951,El Paso International Airport,ELP,Eastern Air Express,Florence Service Processing Center,El Paso Service Processing Center
a8d231,TYSON52 ,N668CP,B737,00:02.7,29.533602,-98.478714,SAT,San Antonio International Airport,30:02.9,31.796574,-106.380066,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a8d231,TYSON52 ,N668CP,B737,00:02.7,29.533602,-98.478714,SAT,San Antonio International Airport,30:02.9,31.796574,-106.380066,El Paso International Airport,ELP,Eastern Air Express,South Texas ICE Processing Center,El Paso Service Processing Center
a1ac1a,,N207AX,B762,00:02.8,62.040215,-54.230755,GOH,Nuuk Airport,30:02.4,31.831816,-106.40979,El Paso International Airport,ELP,Omni Air International,Nuuk Airport,El Paso Service Processing Center
a1ac1a,,N207AX,B762,00:02.8,62.040215,-54.230755,GOH,Nuuk Airport,30:02.4,31.831816,-106.40979,El Paso International Airport,ELP,Omni Air International,Nuuk Airport,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:03.2,26.264603,-97.658302,HRL,Valley International Airport,00:02.2,31.794107,-106.384819,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,TYSON46 ,N291GX,A320,00:03.2,26.264603,-97.658302,HRL,Valley International Airport,00:02.2,31.794107,-106.384819,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2f9dd,TYSON44 ,N291GX,A320,00:02.1,31.342272,-92.562943,AEX,Alexandria International Airport,00:02.1,31.795601,-106.383675,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a2f9dd,TYSON44 ,N291GX,A320,00:02.1,31.342272,-92.562943,AEX,Alexandria International Airport,00:02.1,31.795601,-106.383675,El Paso International Airport,ELP,Global X Airlines,Central Louisiana ICE Processing Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,Phoenix-Mesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,Phoenix-Mesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a835d1,TYSON46 ,N628VA,A320,00:02.2,30.335999,-95.3993,CXO,Montgomery Co,00:05.4,31.798119,-106.373787,El Paso International Airport,ELP,Global X Airlines,Montgomery Co,El Paso Service Processing Center
a835d1,TYSON46 ,N628VA,A320,00:02.2,30.335999,-95.3993,CXO,Montgomery Co,00:05.4,31.798119,-106.373787,El Paso International Airport,ELP,Global X Airlines,Montgomery Co,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,PhoenixMesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a83f98,TYSON48 ,N630VA,A320,30:02.3,33.316925,-111.673584,AZA,PhoenixMesa Gateway Airport,30:02.0,31.79702,-106.386757,El Paso International Airport,ELP,Global X Airlines,Florence Service Processing Center,El Paso Service Processing Center
a835d1,TYSON46 ,N628VA,A320,00:02.2,30.335999,-95.3993,CXO,Montgomery Co,00:05.4,31.798119,-106.373787,El Paso International Airport,ELP,Global X Airlines,Montgomery Co,El Paso Service Processing Center
a835d1,TYSON46 ,N628VA,A320,00:02.2,30.335999,-95.3993,CXO,Montgomery Co,00:05.4,31.798119,-106.373787,El Paso International Airport,ELP,Global X Airlines,Montgomery Co,El Paso Service Processing Center
a2c4e0,TYSON45 ,N278GX,A320,00:03.0,26.220688,-97.643562,HRL,Valley International Airport,00:04.7,31.801008,-106.38504,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
a2c4e0,TYSON45 ,N278GX,A320,00:03.0,26.220688,-97.643562,HRL,Valley International Airport,00:04.7,31.801008,-106.38504,El Paso International Airport,ELP,Global X Airlines,El Valle Detention Facility,El Paso Service Processing Center
